order,field,answer_gt,answer_extracted,levenshtein,moverscore,levenshtein_moverscore
51,DEPARTMENT OR LOCATION WHERE ACCIDENT OR ILLNESS EXPOSURE OCCURRED,"Break room/kitchen - 6th Floor, BrightWave Marketing","Break room/kitchen — 6th floor, BrightWave Marketing",0.9615384615384616,,0.9615384615384616
52,"ALL EQUIPMENT, MATERIALS, OR CHEMICALS EMPLOYEE WAS USING WHEN ACCIDENT OR ILLNESS EXPOSURE OCCURRED",Box of brochures; wet tile floor; water dispenser; paper towels,Box of brochures; wet tile floor; water dispenser,,0.7704831620108387,0.7704831620108387
53,SPECIFIC ACTIVITY THE EMPLOYEE WAS ENGAGED IN WHEN THE ACCIDENT OR ILLNESS EXPOSURE OCCURRED,"30-Slipped, Did Not Fall","99-Other – Miscellaneous, NOC",,-0.2755351263451309,-0.2755351263451309
54,WORK PROCESS THE EMPLOYEE WAS ENGAGED IN WHEN ACCIDENT OR ILLNESS EXPOSURE OCCURRED,Transporting marketing materials from storage to conference room to set up a client presentation,Transporting marketing materials from storage to conference room; setting up a client presentation,,0.8582893130306098,0.8582893130306098
55,HOW INJURY OR ILLNESS/ABNORMAL HEALTH CONDITION OCCURRED. DESCRIBE THE SEQUENCE OF EVENTS AND INCLUDE ANY OBJECTS OR SUBSTANCES THAT DIRECTLY INJURED THE EMPLOYEE OR MADE THE EMPLOYEE ILL,"Employee was carrying a small box of brochures from the supply closet to the conference room. Near the break room sink, she stepped on a wet spot from a leaking water dispenser, her right foot slipped.","Employee was carrying a small box of brochures from the supply closet to the conference room near the break room sink. She stepped on a wet spot from a leaking water dispenser, slipped, and twisted her right knee, falling to the floor.",,0.7347988336101828,0.7347988336101828
56,CAUSE OF INJURY CODE,30,30,1.0,,1.0
57,DATE RETURN(ED) TO WORK,"Nov 21, 2024",2024-11-21,0.36363636363636365,,0.36363636363636365
58,"IF FATAL, GIVE DATE OF DEATH",,,1.0,,1.0
59,WERE SAFEGUARDS OR SAFETY EQUIPMENT PROVIDED?,True,True,1.0,,1.0
60,WERE THEY USED?,False,False,1.0,,1.0
61,PHYSICIAN/HEALTH CARE PROVIDER (NAME & ADDRESS),"Dr. Laura Chen, MD, Downtown Urgent Care, 645 W 7th St Suite 110, Los Angeles, CA 90017","Dr. Laura Chen, MD
Downtown Urgent Care
605 W 3rd St, Suite 110
Los Angeles, CA 90017",0.8953488372093024,,0.8953488372093024
62,HOSPITAL OR OFF SITE TREATMENT (NAME & ADDRESS),"Downtown Urgent Care, 645 W 7th St Suite 110, Los Angeles, CA 90017","Downtown Urgent Care
605 W 3rd St, Suite 110
Los Angeles, CA 90017",0.887218045112782,,0.887218045112782
63,INITIAL TREATMENT,MINOR CLINIC/HOSP,EMERGENCY CARE,,-0.03777479289134389,-0.03777479289134389
64,WITNESSES (NAME & PHONE #),Michael Ortega 2135550172,Michael Ortega — 213 555 0172,0.9259259259259259,,0.9259259259259259
65,DATE ADMINISTRATOR NOTIFIED,2024-11-19,2024-11-19,1.0,,1.0
66,DATE PREPARED,2024-11-20,2024-11-20,1.0,,1.0
67,PREPARER’S NAME & TITLE,"Samantha Lee, HR Manager","Samantha Lee, HR Manager",1.0,,1.0
68,PHONE NUMBER,(213) 555-0134,213 555 0134,0.8461538461538461,,0.8461538461538461
