order,field,answer_gt,answer_extracted,levenshtein,moverscore,levenshtein_moverscore
39,TIME OF OCCURRENCE,10:15:00 AM,10:15:00,0.8421052631578947,,0.8421052631578947
40,CANNOT BE DETERMINED,False,False,1.0,,1.0
41,LAST WORK DATE,"Nov 16, 2023",2023-10-16,0.36363636363636365,,0.36363636363636365
42,DATE EMPLOYER NOTIFIED,"Nov 16, 2023",2023-10-16,0.36363636363636365,,0.36363636363636365
43,DATE DISABILITY BEGAN,"Nov 17, 2023",2023-10-17,0.36363636363636365,,0.36363636363636365
44,CONTACT NAME,Maria Lopez,Maria Lopez,1.0,,1.0
45,CONTACT PHONE NUMBER,8585550101,858-555-0101,0.9090909090909091,,0.9090909090909091
46,TYPE OF INJURY/ILLNESS,52-Strain or Tear,52-Strain or Tear,1.0,,1.0
47,PART OF BODY AFFECTED,42-Lower Back Area,42-Lower Back Area,1.0,,1.0
48,DID INJURY/ILLNESS/EXPOSURE OCCUR ON EMPLOYER’S PREMISES?,False,False,1.0,,1.0
49,TYPE OF INJURY/ILLNESS CODE,52,52,1.0,,1.0
50,PART OF BODY AFFECTED CODE,42,42,1.0,,1.0
51,DEPARTMENT OR LOCATION WHERE ACCIDENT OR ILLNESS EXPOSURE OCCURRED,"Client job site: 8450 Lemon Ave, La Mesa, CA 91941","Client job site: 3450 Lawson Ave, La Mesa, CA 91941",0.9306930693069306,,0.9306930693069306
52,"ALL EQUIPMENT, MATERIALS, OR CHEMICALS EMPLOYEE WAS USING WHEN ACCIDENT OR ILLNESS EXPOSURE OCCURRED","Cordless drill, 2x4 lumber bundle, tool belt, work gloves","2x4 lumber, framing square, lag bolts, impact driver",,0.1761599498307439,0.1761599498307439
53,SPECIFIC ACTIVITY THE EMPLOYEE WAS ENGAGED IN WHEN THE ACCIDENT OR ILLNESS EXPOSURE OCCURRED,56-Strain or Injury by - Lifting,53-Twisting,,-0.08854892139338899,-0.08854892139338899
54,WORK PROCESS THE EMPLOYEE WAS ENGAGED IN WHEN ACCIDENT OR ILLNESS EXPOSURE OCCURRED,Unloading lumber from company pickup truck and staging materials for interior framing,Kitchen remodel—framing pantry area and installing cabinet blocking,,0.02527099443337999,0.02527099443337999
55,HOW INJURY OR ILLNESS/ABNORMAL HEALTH CONDITION OCCURRED. DESCRIBE THE SEQUENCE OF EVENTS AND INCLUDE ANY OBJECTS OR SUBSTANCES THAT DIRECTLY INJURED THE EMPLOYEE OR MADE THE EMPLOYEE ILL,"While lifting a bundled stack of 2x4 lumber from the truck bed to the garage at the client’s residence, John twisted to set the bundle down and felt a sharp pull in his lower back. He immediately stopped work.","While lifting a bundle of 2x4s and twisting to place them, the employee felt a sharp pain in the lower back and could not continue working. Supervisor was notified.",,0.2000888408611876,0.2000888408611876
56,CAUSE OF INJURY CODE,66,66,1.0,,1.0
57,DATE RETURN(ED) TO WORK,"Nov 20, 2023",2023-10-20,0.4545454545454546,,0.4545454545454546
58,"IF FATAL, GIVE DATE OF DEATH",,,1.0,,1.0
59,WERE SAFEGUARDS OR SAFETY EQUIPMENT PROVIDED?,True,False,0.2222222222222222,,0.2222222222222222
60,WERE THEY USED?,False,False,1.0,,1.0
61,PHYSICIAN/HEALTH CARE PROVIDER (NAME & ADDRESS),"Dr. Lauren Chen, Sharp Rees-Stealy Urgent Care, 5525 Grossmont Center Dr, La Mesa, CA 91942","Sharp Rees-Stealy Urgent Care – La Mesa, 5525 Grossmont Center Dr, La Mesa, CA 91942",0.8457142857142858,,0.8457142857142858
62,HOSPITAL OR OFF SITE TREATMENT (NAME & ADDRESS),"Sharp Rees-Stealy Urgent Care – La Mesa, 5525 Grossmont Center Dr, La Mesa, CA 91942","Sharp Rees-Stealy Urgent Care – La Mesa, 5525 Grossmont Center Dr, La Mesa, CA 91942",1.0,,1.0
63,INITIAL TREATMENT,MINOR CLINIC/HOSP,MINOR CLINIC/HOSP,,1.0,1.0
64,WITNESSES (NAME & PHONE #),Ethan Park – 6195550198,"Ethan Park, 619-555-0983",0.851063829787234,,0.851063829787234
65,DATE ADMINISTRATOR NOTIFIED,"Nov 17, 2023",2023-10-20,0.36363636363636365,,0.36363636363636365
66,DATE PREPARED,"Nov 18, 2023",2023-11-02,0.36363636363636365,,0.36363636363636365
67,PREPARER’S NAME & TITLE,"Maria Lopez, HR Manager","Maria Lopez, HR Manager",1.0,,1.0
68,PHONE NUMBER,8585550101,858-555-0101,0.9090909090909091,,0.9090909090909091
